casa_idx,tipo,detector,familia,score_raw,score_norm,tau_norm,detectado
5,PartialBypass,SigKernel_d2,Signatures,-0.011984,0.912973,0.974086,False
5,Smoothing,SigKernel_d2,Signatures,0.010968,1.079407,0.974086,True
5,FlipSchedule,SigKernel_d2,Signatures,-0.163951,0.0,0.974086,False
5,SuddenDrop,SigKernel_d2,Signatures,0.039699,1.287753,0.974086,True
5,SyntheticNoise,SigKernel_d2,Signatures,-0.016595,0.879534,0.974086,False
5,FlatLine,SigKernel_d2,Signatures,-0.005669,0.958768,0.974086,False
5,SpikeEvent,SigKernel_d2,Signatures,-0.017632,0.872012,0.974086,False
6,normal,SigKernel_d2,Signatures,-0.015717,0.885901,0.974086,False
6,PartialBypass,SigKernel_d2,Signatures,-0.014193,0.896956,0.974086,False
6,Smoothing,SigKernel_d2,Signatures,-0.010168,0.926141,0.974086,False
6,FlipSchedule,SigKernel_d2,Signatures,0.000429,1.002983,0.974086,True
6,SuddenDrop,SigKernel_d2,Signatures,0.003481,1.025113,0.974086,True
6,SyntheticNoise,SigKernel_d2,Signatures,-0.00778,0.943459,0.974086,False
6,FlatLine,SigKernel_d2,Signatures,-0.014429,0.89524,0.974086,False
6,SpikeEvent,SigKernel_d2,Signatures,-0.016048,0.883504,0.974086,False
7,normal,SigKernel_d2,Signatures,-0.015725,0.885844,0.974086,False
7,PartialBypass,SigKernel_d2,Signatures,-0.013833,0.899564,0.974086,False
7,Smoothing,SigKernel_d2,Signatures,-0.011523,0.916311,0.974086,False
7,FlipSchedule,SigKernel_d2,Signatures,-0.017054,0.876207,0.974086,False
7,SuddenDrop,SigKernel_d2,Signatures,0.005393,1.038982,0.974086,True
7,SyntheticNoise,SigKernel_d2,Signatures,-0.015206,0.889605,0.974086,False
7,FlatLine,SigKernel_d2,Signatures,-0.015022,0.890942,0.974086,False
7,SpikeEvent,SigKernel_d2,Signatures,-0.015835,0.885049,0.974086,False
8,normal,SigKernel_d2,Signatures,-0.015465,0.887732,0.974086,False
8,PartialBypass,SigKernel_d2,Signatures,-0.014081,0.897764,0.974086,False
8,Smoothing,SigKernel_d2,Signatures,-0.010677,0.922448,0.974086,False
8,FlipSchedule,SigKernel_d2,Signatures,-0.019165,0.860901,0.974086,False
8,SuddenDrop,SigKernel_d2,Signatures,-0.005031,0.963388,0.974086,False
8,SyntheticNoise,SigKernel_d2,Signatures,-0.016106,0.883081,0.974086,False
8,FlatLine,SigKernel_d2,Signatures,-0.014839,0.892272,0.974086,False
8,SpikeEvent,SigKernel_d2,Signatures,-0.015742,0.885718,0.974086,False
9,normal,SigKernel_d2,Signatures,-0.004385,0.968076,0.974086,False
9,PartialBypass,SigKernel_d2,Signatures,0.01914,1.138666,0.974086,True
9,Smoothing,SigKernel_d2,Signatures,0.072543,1.525923,0.974086,True
9,FlipSchedule,SigKernel_d2,Signatures,-0.031031,0.774851,0.974086,False
9,SuddenDrop,SigKernel_d2,Signatures,0.133583,1.968555,0.974086,True
9,SyntheticNoise,SigKernel_d2,Signatures,-0.013208,0.904093,0.974086,False
9,FlatLine,SigKernel_d2,Signatures,0.002409,1.017339,0.974086,True
9,SpikeEvent,SigKernel_d2,Signatures,-0.008031,0.941634,0.974086,False
0,normal,SigKernel_d3,Signatures,-2e-05,0.98562,0.998799,False
0,PartialBypass,SigKernel_d3,Signatures,-6.9e-05,0.965967,0.998799,False
0,Smoothing,SigKernel_d3,Signatures,-0.00023,0.901443,0.998799,False
0,FlipSchedule,SigKernel_d3,Signatures,2.7e-05,1.004253,0.998799,True
0,SuddenDrop,SigKernel_d3,Signatures,-0.000374,0.843722,0.998799,False
0,SyntheticNoise,SigKernel_d3,Signatures,1e-05,0.997422,0.998799,False
0,FlatLine,SigKernel_d3,Signatures,-2.7e-05,0.982722,0.998799,False
0,SpikeEvent,SigKernel_d3,Signatures,-5.7e-05,0.970801,0.998799,False
1,normal,SigKernel_d3,Signatures,-5.8e-05,0.970584,0.998799,False
1,PartialBypass,SigKernel_d3,Signatures,-0.000129,0.942068,0.998799,False
1,Smoothing,SigKernel_d3,Signatures,-0.000253,0.892451,0.998799,False
1,FlipSchedule,SigKernel_d3,Signatures,-0.002503,0.0,0.998799,False
1,SuddenDrop,SigKernel_d3,Signatures,-0.00087,0.645284,0.998799,False
1,SyntheticNoise,SigKernel_d3,Signatures,-0.000435,0.819495,0.998799,False
1,FlatLine,SigKernel_d3,Signatures,-8.7e-05,0.958733,0.998799,False
1,SpikeEvent,SigKernel_d3,Signatures,-0.000114,0.947805,0.998799,False
2,normal,SigKernel_d3,Signatures,-0.000415,0.827495,0.998799,False
2,PartialBypass,SigKernel_d3,Signatures,-0.000849,0.653845,0.998799,False
2,Smoothing,SigKernel_d3,Signatures,-0.002101,0.152253,0.998799,False
2,FlipSchedule,SigKernel_d3,Signatures,-0.002391,0.036154,0.998799,False
2,SuddenDrop,SigKernel_d3,Signatures,-0.002542,0.0,0.998799,False
2,SyntheticNoise,SigKernel_d3,Signatures,-0.000156,0.931214,0.998799,False
2,FlatLine,SigKernel_d3,Signatures,-0.00135,0.453066,0.998799,False
2,SpikeEvent,SigKernel_d3,Signatures,-0.001995,0.194739,0.998799,False
3,normal,SigKernel_d3,Signatures,-6.2e-05,0.968692,0.998799,False
3,PartialBypass,SigKernel_d3,Signatures,-0.000248,0.894431,0.998799,False
3,Smoothing,SigKernel_d3,Signatures,-0.00063,0.741403,0.998799,False
3,FlipSchedule,SigKernel_d3,Signatures,-0.00248,0.000492,0.998799,False
3,SuddenDrop,SigKernel_d3,Signatures,-0.000651,0.733105,0.998799,False
3,SyntheticNoise,SigKernel_d3,Signatures,-7.9e-05,0.962157,0.998799,False
3,FlatLine,SigKernel_d3,Signatures,-5e-05,0.973658,0.998799,False
3,SpikeEvent,SigKernel_d3,Signatures,-6.2e-05,0.968692,0.998799,False
4,normal,SigKernel_d3,Signatures,-0.000871,0.645043,0.998799,False
4,PartialBypass,SigKernel_d3,Signatures,-0.002011,0.188482,0.998799,False
4,Smoothing,SigKernel_d3,Signatures,-0.002784,0.0,0.998799,False
4,FlipSchedule,SigKernel_d3,Signatures,-0.002492,0.0,0.998799,False
4,SuddenDrop,SigKernel_d3,Signatures,-0.003123,0.0,0.998799,False
4,SyntheticNoise,SigKernel_d3,Signatures,-0.001462,0.40827,0.998799,False
4,FlatLine,SigKernel_d3,Signatures,-0.001576,0.362491,0.998799,False
4,SpikeEvent,SigKernel_d3,Signatures,-0.002451,0.012424,0.998799,False
5,normal,SigKernel_d3,Signatures,-9.8e-05,0.954504,0.998799,False
5,PartialBypass,SigKernel_d3,Signatures,-0.000181,0.921157,0.998799,False
5,Smoothing,SigKernel_d3,Signatures,-0.000965,0.607243,0.998799,False
5,FlipSchedule,SigKernel_d3,Signatures,-0.002596,0.0,0.998799,False
5,SuddenDrop,SigKernel_d3,Signatures,-0.001739,0.297358,0.998799,False
5,SyntheticNoise,SigKernel_d3,Signatures,-6.4e-05,0.967997,0.998799,False
5,FlatLine,SigKernel_d3,Signatures,-0.000314,0.867906,0.998799,False
5,SpikeEvent,SigKernel_d3,Signatures,-0.000534,0.779788,0.998799,False
6,normal,SigKernel_d3,Signatures,-1.7e-05,0.986677,0.998799,False
6,PartialBypass,SigKernel_d3,Signatures,-7.6e-05,0.963208,0.998799,False
6,Smoothing,SigKernel_d3,Signatures,-0.000227,0.902859,0.998799,False
6,FlipSchedule,SigKernel_d3,Signatures,-0.000598,0.754386,0.998799,False
6,SuddenDrop,SigKernel_d3,Signatures,-0.000699,0.713747,0.998799,False
6,SyntheticNoise,SigKernel_d3,Signatures,-0.000318,0.866179,0.998799,False
6,FlatLine,SigKernel_d3,Signatures,-4.3e-05,0.976392,0.998799,False
6,SpikeEvent,SigKernel_d3,Signatures,-2.3e-05,0.984353,0.998799,False
7,normal,SigKernel_d3,Signatures,-1.5e-05,0.987421,0.998799,False
7,PartialBypass,SigKernel_d3,Signatures,-6.5e-05,0.967604,0.998799,False
7,Smoothing,SigKernel_d3,Signatures,-0.000125,0.943633,0.998799,False
7,FlipSchedule,SigKernel_d3,Signatures,1e-06,0.993929,0.998799,False
7,SuddenDrop,SigKernel_d3,Signatures,-0.000544,0.775647,0.998799,False
7,SyntheticNoise,SigKernel_d3,Signatures,-2.4e-05,0.984101,0.998799,False
7,FlatLine,SigKernel_d3,Signatures,-2.5e-05,0.983573,0.998799,False
7,SpikeEvent,SigKernel_d3,Signatures,-1.5e-05,0.987559,0.998799,False
8,normal,SigKernel_d3,Signatures,-1.2e-05,0.98885,0.998799,False
8,PartialBypass,SigKernel_d3,Signatures,-3.9e-05,0.977886,0.998799,False
8,Smoothing,SigKernel_d3,Signatures,-0.000106,0.951126,0.998799,False
8,FlipSchedule,SigKernel_d3,Signatures,-0.000359,0.849877,0.998799,False
8,SuddenDrop,SigKernel_d3,Signatures,-0.000215,0.907431,0.998799,False
8,SyntheticNoise,SigKernel_d3,Signatures,1e-06,0.994042,0.998799,False
8,FlatLine,SigKernel_d3,Signatures,-2.4e-05,0.983919,0.998799,False
8,SpikeEvent,SigKernel_d3,Signatures,-2.4e-05,0.984121,0.998799,False
9,normal,SigKernel_d3,Signatures,-0.000452,0.812525,0.998799,False
9,PartialBypass,SigKernel_d3,Signatures,-0.001221,0.504553,0.998799,False
9,Smoothing,SigKernel_d3,Signatures,-0.002179,0.121079,0.998799,False
9,FlipSchedule,SigKernel_d3,Signatures,-0.000613,0.748029,0.998799,False
9,SuddenDrop,SigKernel_d3,Signatures,-0.002571,0.0,0.998799,False
9,SyntheticNoise,SigKernel_d3,Signatures,-0.000137,0.938781,0.998799,False
9,FlatLine,SigKernel_d3,Signatures,-0.000889,0.637572,0.998799,False
9,SpikeEvent,SigKernel_d3,Signatures,-0.000887,0.638546,0.998799,False
0,normal,SigKernel_d4,Signatures,-0.288856,0.094777,0.976088,False
0,PartialBypass,SigKernel_d4,Signatures,-0.294875,0.075913,0.976088,False
0,Smoothing,SigKernel_d4,Signatures,-0.31264,0.020242,0.976088,False
0,FlipSchedule,SigKernel_d4,Signatures,-0.281765,0.116999,0.976088,False
0,SuddenDrop,SigKernel_d4,Signatures,-0.32585,0.0,0.976088,False
0,SyntheticNoise,SigKernel_d4,Signatures,-0.282891,0.113468,0.976088,False
0,FlatLine,SigKernel_d4,Signatures,-0.287992,0.097486,0.976088,False
0,SpikeEvent,SigKernel_d4,Signatures,-0.332013,0.0,0.976088,False
1,normal,SigKernel_d4,Signatures,-0.281178,0.118838,0.976088,False
1,PartialBypass,SigKernel_d4,Signatures,-0.280522,0.120894,0.976088,False
1,Smoothing,SigKernel_d4,Signatures,-0.278811,0.126254,0.976088,False
1,FlipSchedule,SigKernel_d4,Signatures,0.003869,1.012124,0.976088,True
1,SuddenDrop,SigKernel_d4,Signatures,-0.259907,0.185497,0.976088,False
1,SyntheticNoise,SigKernel_d4,Signatures,-0.311767,0.022978,0.976088,False
1,FlatLine,SigKernel_d4,Signatures,-0.269249,0.156222,0.976088,False
1,SpikeEvent,SigKernel_d4,Signatures,-0.349942,0.0,0.976088,False
2,normal,SigKernel_d4,Signatures,-0.296818,0.069825,0.976088,False
2,PartialBypass,SigKernel_d4,Signatures,-0.296232,0.071661,0.976088,False
2,Smoothing,SigKernel_d4,Signatures,-0.224413,0.296728,0.976088,False
2,FlipSchedule,SigKernel_d4,Signatures,0.419259,2.0,0.976088,True
2,SuddenDrop,SigKernel_d4,Signatures,-0.180126,0.435518,0.976088,False
2,SyntheticNoise,SigKernel_d4,Signatures,-0.268321,0.15913,0.976088,False
2,FlatLine,SigKernel_d4,Signatures,0.399609,2.0,0.976088,True
2,SpikeEvent,SigKernel_d4,Signatures,-0.014583,0.954299,0.976088,False
3,normal,SigKernel_d4,Signatures,-0.310007,0.028493,0.976088,False
3,PartialBypass,SigKernel_d4,Signatures,-0.345927,0.0,0.976088,False
3,Smoothing,SigKernel_d4,Signatures,-0.356996,0.0,0.976088,False
3,FlipSchedule,SigKernel_d4,Signatures,-0.008237,0.974186,0.976088,False
3,SuddenDrop,SigKernel_d4,Signatures,-0.355901,0.0,0.976088,False
3,SyntheticNoise,SigKernel_d4,Signatures,-0.318748,0.001101,0.976088,False
3,FlatLine,SigKernel_d4,Signatures,-0.302006,0.053567,0.976088,False
3,SpikeEvent,SigKernel_d4,Signatures,-0.310007,0.028493,0.976088,False
4,normal,SigKernel_d4,Signatures,0.092178,1.288869,0.976088,True
4,PartialBypass,SigKernel_d4,Signatures,0.307799,1.964587,0.976088,True
4,Smoothing,SigKernel_d4,Signatures,0.383996,2.0,0.976088,True
4,FlipSchedule,SigKernel_d4,Signatures,0.52437,2.0,0.976088,True
4,SuddenDrop,SigKernel_d4,Signatures,0.41856,2.0,0.976088,True
4,SyntheticNoise,SigKernel_d4,Signatures,0.276294,1.865857,0.976088,True
4,FlatLine,SigKernel_d4,Signatures,0.434133,2.0,0.976088,True
4,SpikeEvent,SigKernel_d4,Signatures,-0.004686,0.985316,0.976088,True
5,normal,SigKernel_d4,Signatures,-0.270417,0.152562,0.976088,False
5,PartialBypass,SigKernel_d4,Signatures,-0.261976,0.179015,0.976088,False
5,Smoothing,SigKernel_d4,Signatures,-0.166075,0.479551,0.976088,False
5,FlipSchedule,SigKernel_d4,Signatures,0.010154,1.03182,0.976088,True
5,SuddenDrop,SigKernel_d4,Signatures,-0.054214,0.830103,0.976088,False
5,SyntheticNoise,SigKernel_d4,Signatures,-0.279283,0.124777,0.976088,False
5,FlatLine,SigKernel_d4,Signatures,0.014303,1.044823,0.976088,True
5,SpikeEvent,SigKernel_d4,Signatures,-0.071948,0.774528,0.976088,False
6,normal,SigKernel_d4,Signatures,-0.280868,0.119809,0.976088,False
6,PartialBypass,SigKernel_d4,Signatures,-0.279833,0.123052,0.976088,False
6,Smoothing,SigKernel_d4,Signatures,-0.276468,0.133597,0.976088,False
6,FlipSchedule,SigKernel_d4,Signatures,0.12924,1.405016,0.976088,True
6,SuddenDrop,SigKernel_d4,Signatures,-0.259584,0.18651,0.976088,False
6,SyntheticNoise,SigKernel_d4,Signatures,-0.111946,0.64918,0.976088,False
6,FlatLine,SigKernel_d4,Signatures,-0.271022,0.150664,0.976088,False
6,SpikeEvent,SigKernel_d4,Signatures,-0.288615,0.09553,0.976088,False
7,normal,SigKernel_d4,Signatures,-0.275769,0.135788,0.976088,False
7,PartialBypass,SigKernel_d4,Signatures,-0.267268,0.16243,0.976088,False
7,Smoothing,SigKernel_d4,Signatures,-0.256504,0.196162,0.976088,False
7,FlipSchedule,SigKernel_d4,Signatures,-0.281699,0.117205,0.976088,False
7,SuddenDrop,SigKernel_d4,Signatures,-0.169302,0.469439,0.976088,False
7,SyntheticNoise,SigKernel_d4,Signatures,-0.270059,0.153681,0.976088,False
7,FlatLine,SigKernel_d4,Signatures,-0.269605,0.155105,0.976088,False
7,SpikeEvent,SigKernel_d4,Signatures,-0.276114,0.134708,0.976088,False
8,normal,SigKernel_d4,Signatures,-0.276532,0.133398,0.976088,False
8,PartialBypass,SigKernel_d4,Signatures,-0.272031,0.147502,0.976088,False
8,Smoothing,SigKernel_d4,Signatures,-0.260584,0.183375,0.976088,False
8,FlipSchedule,SigKernel_d4,Signatures,-0.362865,0.0,0.976088,False
8,SuddenDrop,SigKernel_d4,Signatures,-0.240579,0.246069,0.976088,False
8,SyntheticNoise,SigKernel_d4,Signatures,-0.279594,0.123803,0.976088,False
8,FlatLine,SigKernel_d4,Signatures,-0.26732,0.162266,0.976088,False
8,SpikeEvent,SigKernel_d4,Signatures,-0.291959,0.085053,0.976088,False
9,normal,SigKernel_d4,Signatures,0.157277,1.492877,0.976088,True
9,PartialBypass,SigKernel_d4,Signatures,0.365516,2.0,0.976088,True
9,Smoothing,SigKernel_d4,Signatures,0.442436,2.0,0.976088,True
9,FlipSchedule,SigKernel_d4,Signatures,-0.194395,0.390799,0.976088,False
9,SuddenDrop,SigKernel_d4,Signatures,0.46379,2.0,0.976088,True
9,SyntheticNoise,SigKernel_d4,Signatures,-0.226304,0.290804,0.976088,False
9,FlatLine,SigKernel_d4,Signatures,0.394212,2.0,0.976088,True
9,SpikeEvent,SigKernel_d4,Signatures,-0.066364,0.792025,0.976088,False
0,normal,SigMaHaKNN_d2_k10,Signatures,1.811244,0.536176,0.813466,False
0,PartialBypass,SigMaHaKNN_d2_k10,Signatures,1.364916,0.31277,0.813466,False
0,Smoothing,SigMaHaKNN_d2_k10,Signatures,0.666615,0.0,0.813466,False
0,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,36.268324,2.0,0.813466,True
0,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,0.981795,0.121003,0.813466,False
0,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,1.152432,0.206414,0.813466,False
0,FlatLine,SigMaHaKNN_d2_k10,Signatures,1.209211,0.234834,0.813466,False
0,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,2.137358,0.699409,0.813466,False
1,normal,SigMaHaKNN_d2_k10,Signatures,2.445702,0.853748,0.813466,True
1,PartialBypass,SigMaHaKNN_d2_k10,Signatures,1.191917,0.226178,0.813466,False
1,Smoothing,SigMaHaKNN_d2_k10,Signatures,0.691816,0.0,0.813466,False
1,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,1.691767,0.476373,0.813466,False
1,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,1.311453,0.28601,0.813466,False
1,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,1.119544,0.189952,0.813466,False
1,FlatLine,SigMaHaKNN_d2_k10,Signatures,1.559459,0.410147,0.813466,False
1,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,1.566194,0.413518,0.813466,False
2,normal,SigMaHaKNN_d2_k10,Signatures,0.551253,0.0,0.813466,False
2,PartialBypass,SigMaHaKNN_d2_k10,Signatures,0.998089,0.129159,0.813466,False
2,Smoothing,SigMaHaKNN_d2_k10,Signatures,1.396047,0.328353,0.813466,False
2,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,1.352719,0.306666,0.813466,False
2,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,1.456941,0.358833,0.813466,False
2,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,1.260279,0.260396,0.813466,False
2,FlatLine,SigMaHaKNN_d2_k10,Signatures,2.229603,0.745582,0.813466,False
2,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,1.042143,0.15121,0.813466,False
3,normal,SigMaHaKNN_d2_k10,Signatures,3.123076,1.192801,0.813466,True
3,PartialBypass,SigMaHaKNN_d2_k10,Signatures,1.74616,0.503599,0.813466,False
3,Smoothing,SigMaHaKNN_d2_k10,Signatures,0.734332,0.0,0.813466,False
3,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,1.784506,0.522792,0.813466,False
3,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,0.740055,2e-06,0.813466,False
3,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,3.17598,1.219281,0.813466,True
3,FlatLine,SigMaHaKNN_d2_k10,Signatures,3.703684,1.483419,0.813466,True
3,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,3.123076,1.192801,0.813466,True
4,normal,SigMaHaKNN_d2_k10,Signatures,1.224162,0.242318,0.813466,False
4,PartialBypass,SigMaHaKNN_d2_k10,Signatures,1.429007,0.344851,0.813466,False
4,Smoothing,SigMaHaKNN_d2_k10,Signatures,1.539152,0.399983,0.813466,False
4,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,2.036044,0.648697,0.813466,False
4,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,1.597209,0.429043,0.813466,False
4,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,1.59132,0.426095,0.813466,False
4,FlatLine,SigMaHaKNN_d2_k10,Signatures,1.652985,0.456961,0.813466,False
4,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,1.006518,0.133378,0.813466,False
5,normal,SigMaHaKNN_d2_k10,Signatures,2.811183,1.036686,0.813466,True
5,PartialBypass,SigMaHaKNN_d2_k10,Signatures,3.718703,1.490937,0.813466,True
5,Smoothing,SigMaHaKNN_d2_k10,Signatures,2.151723,0.706599,0.813466,False
5,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,1.746746,0.503892,0.813466,False
5,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,1.919114,0.590169,0.813466,False
5,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,2.176576,0.719039,0.813466,False
5,FlatLine,SigMaHaKNN_d2_k10,Signatures,4.590196,1.927154,0.813466,True
5,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,2.334496,0.798085,0.813466,False
6,normal,SigMaHaKNN_d2_k10,Signatures,1.087513,0.173919,0.813466,False
6,PartialBypass,SigMaHaKNN_d2_k10,Signatures,1.715334,0.488169,0.813466,False
6,Smoothing,SigMaHaKNN_d2_k10,Signatures,0.754704,0.007335,0.813466,False
6,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,4.575682,1.919889,0.813466,True
6,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,1.295695,0.278123,0.813466,False
6,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,3.896002,1.579682,0.813466,True
6,FlatLine,SigMaHaKNN_d2_k10,Signatures,1.025407,0.142833,0.813466,False
6,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,1.241838,0.251165,0.813466,False
7,normal,SigMaHaKNN_d2_k10,Signatures,9.167669,2.0,0.813466,True
7,PartialBypass,SigMaHaKNN_d2_k10,Signatures,2.969446,1.115903,0.813466,True
7,Smoothing,SigMaHaKNN_d2_k10,Signatures,3.385315,1.324062,0.813466,True
7,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,12.34377,2.0,0.813466,True
7,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,3.285471,1.274086,0.813466,True
7,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,7.580923,2.0,0.813466,True
7,FlatLine,SigMaHaKNN_d2_k10,Signatures,7.791912,2.0,0.813466,True
7,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,9.448549,2.0,0.813466,True
8,normal,SigMaHaKNN_d2_k10,Signatures,8.687617,2.0,0.813466,True
8,PartialBypass,SigMaHaKNN_d2_k10,Signatures,2.603502,0.932733,0.813466,True
8,Smoothing,SigMaHaKNN_d2_k10,Signatures,3.659679,1.461393,0.813466,True
8,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,2.607119,0.934544,0.813466,True
8,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,4.405604,1.834758,0.813466,True
8,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,12.54536,2.0,0.813466,True
8,FlatLine,SigMaHaKNN_d2_k10,Signatures,7.689544,2.0,0.813466,True
8,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,9.343234,2.0,0.813466,True
9,normal,SigMaHaKNN_d2_k10,Signatures,2.339579,0.800629,0.813466,False
9,PartialBypass,SigMaHaKNN_d2_k10,Signatures,2.953359,1.107851,0.813466,True
9,Smoothing,SigMaHaKNN_d2_k10,Signatures,2.645651,0.953831,0.813466,True
9,FlipSchedule,SigMaHaKNN_d2_k10,Signatures,1.965957,0.613616,0.813466,False
9,SuddenDrop,SigMaHaKNN_d2_k10,Signatures,2.182337,0.721923,0.813466,False
9,SyntheticNoise,SigMaHaKNN_d2_k10,Signatures,0.978158,0.119183,0.813466,False
9,FlatLine,SigMaHaKNN_d2_k10,Signatures,4.390985,1.827441,0.813466,True
9,SpikeEvent,SigMaHaKNN_d2_k10,Signatures,1.472168,0.366455,0.813466,False
0,normal,SigMaHaKNN_d2_k20,Signatures,1.169321,0.138922,0.619768,False
0,PartialBypass,SigMaHaKNN_d2_k20,Signatures,0.675629,0.0,0.619768,False
0,Smoothing,SigMaHaKNN_d2_k20,Signatures,0.946489,0.0704,0.619768,False
0,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,15.04175,2.0,0.619768,True
0,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.022146,0.093665,0.619768,False
0,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,1.671377,0.293307,0.619768,False
0,FlatLine,SigMaHaKNN_d2_k20,Signatures,1.016744,0.092004,0.619768,False
0,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,1.524603,0.248173,0.619768,False
1,normal,SigMaHaKNN_d2_k20,Signatures,0.737405,0.006105,0.619768,False
1,PartialBypass,SigMaHaKNN_d2_k20,Signatures,0.733039,0.004763,0.619768,False
1,Smoothing,SigMaHaKNN_d2_k20,Signatures,0.945609,0.070129,0.619768,False
1,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,0.895647,0.054766,0.619768,False
1,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.080681,0.111665,0.619768,False
1,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,0.813588,0.029532,0.619768,False
1,FlatLine,SigMaHaKNN_d2_k20,Signatures,0.81022,0.028497,0.619768,False
1,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,0.890786,0.053271,0.619768,False
2,normal,SigMaHaKNN_d2_k20,Signatures,0.92314,0.06322,0.619768,False
2,PartialBypass,SigMaHaKNN_d2_k20,Signatures,1.0518,0.102784,0.619768,False
2,Smoothing,SigMaHaKNN_d2_k20,Signatures,1.117679,0.123042,0.619768,False
2,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,1.09204,0.115158,0.619768,False
2,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.125629,0.125487,0.619768,False
2,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,0.766442,0.015035,0.619768,False
2,FlatLine,SigMaHaKNN_d2_k20,Signatures,1.201799,0.148909,0.619768,False
2,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,0.786425,0.02118,0.619768,False
3,normal,SigMaHaKNN_d2_k20,Signatures,2.581899,0.573298,0.619768,False
3,PartialBypass,SigMaHaKNN_d2_k20,Signatures,0.689454,0.0,0.619768,False
3,Smoothing,SigMaHaKNN_d2_k20,Signatures,0.927527,0.064569,0.619768,False
3,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,0.824377,0.03285,0.619768,False
3,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,0.934671,0.066766,0.619768,False
3,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,2.062194,0.413486,0.619768,False
3,FlatLine,SigMaHaKNN_d2_k20,Signatures,1.696094,0.300908,0.619768,False
3,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,2.581899,0.573298,0.619768,False
4,normal,SigMaHaKNN_d2_k20,Signatures,1.044414,0.100513,0.619768,False
4,PartialBypass,SigMaHaKNN_d2_k20,Signatures,1.104521,0.118996,0.619768,False
4,Smoothing,SigMaHaKNN_d2_k20,Signatures,1.111866,0.121254,0.619768,False
4,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,1.209761,0.151358,0.619768,False
4,SuddenDrop,SigMaHaKNN_d2_k20,Signatures,1.113812,0.121853,0.619768,False
4,SyntheticNoise,SigMaHaKNN_d2_k20,Signatures,1.072777,0.109234,0.619768,False
4,FlatLine,SigMaHaKNN_d2_k20,Signatures,1.275939,0.171708,0.619768,False
4,SpikeEvent,SigMaHaKNN_d2_k20,Signatures,0.796073,0.024146,0.619768,False
5,normal,SigMaHaKNN_d2_k20,Signatures,1.361035,0.197875,0.619768,False
5,PartialBypass,SigMaHaKNN_d2_k20,Signatures,1.335552,0.190039,0.619768,False
5,Smoothing,SigMaHaKNN_d2_k20,Signatures,1.16108,0.136388,0.619768,False
5,FlipSchedule,SigMaHaKNN_d2_k20,Signatures,0.914107,0.060442,0.619768,False
